   0.48186,   0.46886,   0.35601,   0.32400,   0.44168,   0.44830,   0.33386,   0.39593,   0.49042,   0.41625,   0.29591,   0.37407,   0.47405,   0.38029,   0.31535,   0.47690,   0.46172,   0.34128,   0.33490,   0.43483,   0.44072,   0.33543,   0.38651,   0.48142,   0.40107,   0.30860,   0.37953,   0.45577,   0.37606,   0.32481,   0.46973,   0.45020,   0.32494,   0.34647,   0.43525,   0.41911,   0.32839,   0.36348,   0.47561,   0.38864,   0.31773,   0.38306,   0.45206,   0.36486,   0.33707,   0.46474,   0.44305,   0.31299,   0.35902,   0.43430,   0.40900,   0.31729,   0.37714,   0.47394,   0.37663,   0.32611,   0.39882,   0.45523,   0.35469,   0.34119,   0.47663,   0.43291,   0.30826,   0.36587,   0.43889,   0.41484,   0.31627,   0.39395,   0.46757,   0.36214,   0.33256,   0.39940,   0.44682,   0.34632,   0.35623,   0.47628,   0.42317,   0.30508,   0.37245,   0.44404,   0.40313,   0.31924,   0.43459,   0.46259,   0.35525,   0.33917,   0.41816,   0.44334,   0.34233,   0.37561,   0.47229,   0.41684,   0.31026,   0.38029,   0.45097,   0.39296,   0.32127,   0.42458,   0.45796,   0.33876
   0.33407,   0.54829,   0.51733,   0.17834,   0.29370,   0.57310,   0.43716,   0.20500,   0.48702,   0.54715,   0.37407,   0.06763,   0.55228,   0.53884,   0.25308,   0.36050,   0.55815,   0.50357,   0.17335,   0.27137,   0.55850,   0.39129,   0.17700,   0.51023,   0.54493,   0.31537,   0.08829,   0.53716,   0.52587,   0.16730,   0.33836,   0.55878,   0.48387,   0.10956,   0.34825,   0.56134,   0.34971,   0.12255,   0.53086,   0.53887,   0.25120,   0.10484,   0.54413,   0.51579,   0.17853,   0.37723,   0.55911,   0.46680,   0.08247,   0.37524,   0.55565,   0.31464,   0.15543,   0.54125,   0.53206,   0.21160,   0.14055,   0.57183,   0.50757,   0.13802,   0.42305,   0.55719,   0.42704,   0.07805,   0.42239,   0.54115,   0.27493,   0.18135,   0.54981,   0.52471,   0.17081,   0.17697,   0.57149,   0.46737,   0.15710,   0.44665,   0.55414,   0.38751,   0.07430,   0.47083,   0.53198,   0.24366,   0.27171,   0.55565,   0.51833,   0.12939,   0.25065,   0.57359,   0.42938,   0.17930,   0.46753,   0.55431,   0.34886,   0.09422,   0.50558,   0.52388,   0.20617,   0.26508,   0.55867,   0.49956
   0.31969,   0.15362,   0.28011,   0.57560,   0.34219,   0.16312,   0.41769,   0.45054,   0.17387,   0.22590,   0.47405,   0.55228,   0.11836,   0.28847,   0.53346,   0.28341,   0.16570,   0.32164,   0.57776,   0.36738,   0.19855,   0.47503,   0.46687,   0.15983,   0.24555,   0.47404,   0.53112,   0.15368,   0.35251,   0.52644,   0.30724,   0.17965,   0.35650,   0.56671,   0.29380,   0.19686,   0.50255,   0.50352,   0.14915,   0.25874,   0.49786,   0.51283,   0.15879,   0.38300,   0.51091,   0.26798,   0.19334,   0.39095,   0.56164,   0.27587,   0.21380,   0.50569,   0.46539,   0.14943,   0.27074,   0.52481,   0.48415,   0.14858,   0.41757,   0.51008,   0.22950,   0.20606,   0.42065,   0.55971,   0.23403,   0.27355,   0.53137,   0.44053,   0.15313,   0.27982,   0.54847,   0.44977,   0.16023,   0.42418,   0.48844,   0.21230,   0.22086,   0.44901,   0.55648,   0.19468,   0.31036,   0.52539,   0.36128,   0.16081,   0.29594,   0.56965,   0.38233,   0.17895,   0.47693,   0.46455,   0.20038,   0.24332,   0.47995,   0.54080,   0.18185,   0.34882,   0.52740,   0.36498,   0.17226,   0.32953
   0.47646,   0.28194,   0.19487,   0.51622,   0.44688,   0.22008,   0.29787,   0.50072,   0.36512,   0.20398,   0.38029,   0.53884,   0.28847,   0.19067,   0.45263,   0.44849,   0.26323,   0.22537,   0.52341,   0.45350,   0.21741,   0.35686,   0.50473,   0.34014,   0.19785,   0.39762,   0.52997,   0.27912,   0.23135,   0.47958,   0.45351,   0.24843,   0.25484,   0.53147,   0.40119,   0.18719,   0.39130,   0.50987,   0.31860,   0.19505,   0.43621,   0.52090,   0.26422,   0.24796,   0.48761,   0.42071,   0.23596,   0.28495,   0.53898,   0.38318,   0.17865,   0.40661,   0.49552,   0.30551,   0.19340,   0.47017,   0.51153,   0.24173,   0.27169,   0.50350,   0.40082,   0.22329,   0.31971,   0.54108,   0.35325,   0.21078,   0.44083,   0.49088,   0.28899,   0.19335,   0.50084,   0.48844,   0.22478,   0.29224,   0.50036,   0.38236,   0.21333,   0.35526,   0.54254,   0.32128,   0.22091,   0.44799,   0.46909,   0.27331,   0.20315,   0.53015,   0.45404,   0.21725,   0.34364,   0.49921,   0.36280,   0.21005,   0.39385,   0.53443,   0.30352,   0.23802,   0.46655,   0.45942,   0.26206,   0.23007
   0.45503,   0.53260,   0.45737,   0.23409,   0.40320,   0.52244,   0.34385,   0.30447,   0.52795,   0.50226,   0.31535,   0.25308,   0.53346,   0.45263,   0.22249,   0.46431,   0.53125,   0.43412,   0.24418,   0.38787,   0.51441,   0.31363,   0.28958,   0.53091,   0.49511,   0.30412,   0.26544,   0.50974,   0.43036,   0.20928,   0.45371,   0.52702,   0.41113,   0.23497,   0.41611,   0.50146,   0.28559,   0.25161,   0.53543,   0.48824,   0.28030,   0.27507,   0.50913,   0.40739,   0.23020,   0.46449,   0.52266,   0.38796,   0.23822,   0.42325,   0.49407,   0.26213,   0.28373,   0.53746,   0.48062,   0.26212,   0.30499,   0.52790,   0.38835,   0.22721,   0.49539,   0.51727,   0.36245,   0.24412,   0.44699,   0.48427,   0.23964,   0.31524,   0.53559,   0.46906,   0.24579,   0.31620,   0.52156,   0.36769,   0.25372,   0.50256,   0.51113,   0.33711,   0.25202,   0.47048,   0.46504,   0.22986,   0.39240,   0.53370,   0.46051,   0.22968,   0.36398,   0.52150,   0.33339,   0.28517,   0.50797,   0.50969,   0.31703,   0.26609,   0.49300,   0.44805,   0.22385,   0.38281,   0.53291,   0.43611
   0.16268,   0.29705,   0.41209,   0.44162,   0.28766,   0.36338,   0.49022,   0.28230,   0.20766,   0.38570,   0.47690,   0.36050,   0.28341,   0.44849,   0.46431,   0.16144,   0.32256,   0.43424,   0.43784,   0.31212,   0.37435,   0.50945,   0.29197,   0.22859,   0.39797,   0.44453,   0.36015,   0.32239,   0.49259,   0.40246,   0.18887,   0.34092,   0.45126,   0.39487,   0.31456,   0.38627,   0.50464,   0.32515,   0.25092,   0.40641,   0.42608,   0.36274,   0.34052,   0.51203,   0.37499,   0.20479,   0.35684,   0.46817,   0.37445,   0.33201,   0.39736,   0.48060,   0.30199,   0.27112,   0.41342,   0.42262,   0.34569,   0.33965,   0.53286,   0.34907,   0.19960,   0.37173,   0.46902,   0.36936,   0.32917,   0.44338,   0.47601,   0.27966,   0.29059,   0.41789,   0.41655,   0.35723,   0.35456,   0.51320,   0.32169,   0.21731,   0.38345,   0.46768,   0.36417,   0.32900,   0.46851,   0.45131,   0.22154,   0.31096,   0.42457,   0.40794,   0.32842,   0.37215,   0.53034,   0.29665,   0.23721,   0.40156,   0.46897,   0.36823,   0.32935,   0.49277,   0.43026,   0.25066,   0.32970,   0.43988
   0.36202,   0.13373,   0.23832,   0.57655,   0.38784,   0.16201,   0.40209,   0.47255,   0.19916,   0.16939,   0.46172,   0.55815,   0.16570,   0.26323,   0.53125,   0.32256,   0.12456,   0.28255,   0.57628,   0.39884,   0.18013,   0.46075,   0.48390,   0.17240,   0.18725,   0.45949,   0.54159,   0.18192,   0.32496,   0.52393,   0.33735,   0.13274,   0.32558,   0.56587,   0.33772,   0.17599,   0.49084,   0.51268,   0.15251,   0.20279,   0.48526,   0.52939,   0.17796,   0.35759,   0.51442,   0.29667,   0.13911,   0.36586,   0.56148,   0.31869,   0.18747,   0.49528,   0.47925,   0.14214,   0.21880,   0.51504,   0.50379,   0.15596,   0.39155,   0.51606,   0.25826,   0.15143,   0.40165,   0.56203,   0.27739,   0.24442,   0.52229,   0.45694,   0.13564,   0.23406,   0.54263,   0.47877,   0.15807,   0.40184,   0.49866,   0.23478,   0.16473,   0.43299,   0.55933,   0.23640,   0.28047,   0.51689,   0.38849,   0.13040,   0.25398,   0.56672,   0.41659,   0.16637,   0.45757,   0.48011,   0.21560,   0.18599,   0.46699,   0.54907,   0.21441,   0.31878,   0.52176,   0.38883,   0.13544,   0.29492
   0.45779,   0.30373,   0.16890,   0.48207,   0.44313,   0.26472,   0.30254,   0.47185,   0.37275,   0.21419,   0.34128,   0.50357,   0.32164,   0.22537,   0.43412,   0.43424,   0.28255,   0.18492,   0.48413,   0.44345,   0.25181,   0.35121,   0.47076,   0.34827,   0.19561,   0.34912,   0.49590,   0.31267,   0.25930,   0.44551,   0.43591,   0.26452,   0.21574,   0.49105,   0.40717,   0.22506,   0.38085,   0.47416,   0.32947,   0.18665,   0.38627,   0.49207,   0.30099,   0.27159,   0.45188,   0.41141,   0.24958,   0.24264,   0.49658,   0.39440,   0.21248,   0.38871,   0.46346,   0.31873,   0.17744,   0.42126,   0.48430,   0.28044,   0.28831,   0.46173,   0.39636,   0.23539,   0.27777,   0.50061,   0.37136,   0.24461,   0.41901,   0.45959,   0.30447,   0.16984,   0.45565,   0.47187,   0.26557,   0.29704,   0.46019,   0.38173,   0.22154,   0.31188,   0.50201,   0.34761,   0.25358,   0.42128,   0.44513,   0.28981,   0.16888,   0.48648,   0.44457,   0.25549,   0.34349,   0.46112,   0.36525,   0.21294,   0.34910,   0.49855,   0.33257,   0.26720,   0.43284,   0.43858,   0.28103,   0.19401
   0.42082,   0.57563,   0.51455,   0.18976,   0.37488,   0.58297,   0.41065,   0.26940,   0.54110,   0.55500,   0.33490,   0.17335,   0.57776,   0.52341,   0.24418,   0.43784,   0.57628,   0.48413,   0.18192,   0.35628,   0.56985,   0.36810,   0.24575,   0.55208,   0.54651,   0.30391,   0.18874,   0.55736,   0.50424,   0.20162,   0.42273,   0.57249,   0.45540,   0.16512,   0.41124,   0.56375,   0.33191,   0.20013,   0.56379,   0.53827,   0.26219,   0.20540,   0.55971,   0.48440,   0.21290,   0.44729,   0.56948,   0.42645,   0.15886,   0.42880,   0.55702,   0.29947,   0.23375,   0.56983,   0.52900,   0.22989,   0.24078,   0.58253,   0.46783,   0.19044,   0.48708,   0.56493,   0.39138,   0.16466,   0.46522,   0.54465,   0.26557,   0.26426,   0.57319,   0.51952,   0.20053,   0.26786,   0.57973,   0.43852,   0.21392,   0.50398,   0.55922,   0.35573,   0.17027,   0.50157,   0.52763,   0.24870,   0.35119,   0.57508,   0.51059,   0.16848,   0.33141,   0.57924,   0.39471,   0.24086,   0.51676,   0.55732,   0.32339,   0.18877,   0.53095,   0.51356,   0.22558,   0.34491,   0.57629,   0.48406
   0.31800,   0.38527,   0.43491,   0.36364,   0.29260,   0.41725,   0.44875,   0.31632,   0.33797,   0.43030,   0.43483,   0.27137,   0.36738,   0.45350,   0.38787,   0.31212,   0.39884,   0.44345,   0.35628,   0.27786,   0.42274,   0.44189,   0.29956,   0.34673,   0.43623,   0.40000,   0.26287,   0.37486,   0.47109,   0.33213,   0.30192,   0.40889,   0.44736,   0.31202,   0.29974,   0.42906,   0.42906,   0.28151,   0.35912,   0.43763,   0.37218,   0.26042,   0.38589,   0.47755,   0.32926,   0.30755,   0.41806,   0.45215,   0.28915,   0.31006,   0.43309,   0.41062,   0.28063,   0.36872,   0.43817,   0.35891,   0.26143,   0.40172,   0.48709,   0.30342,   0.31777,   0.42480,   0.44216,   0.28302,   0.32571,   0.44686,   0.39835,   0.28085,   0.38003,   0.43843,   0.34507,   0.26595,   0.41202,   0.46654,   0.30397,   0.32582,   0.43048,   0.43051,   0.27566,   0.34317,   0.45548,   0.37640,   0.29463,   0.39097,   0.44176,   0.32646,   0.27759,   0.42389,   0.46418,   0.30223,   0.33509,   0.44055,   0.42065,   0.27470,   0.36299,   0.46644,   0.35518,   0.28943,   0.40162,   0.44503
   0.40496,   0.19566,   0.20963,   0.56717,   0.41487,   0.15251,   0.36465,   0.48643,   0.27317,   0.16917,   0.44072,   0.55850,   0.19855,   0.21741,   0.51441,   0.37435,   0.18013,   0.25181,   0.56985,   0.42274,   0.15264,   0.42735,   0.49448,   0.24619,   0.17472,   0.44083,   0.54635,   0.20102,   0.27653,   0.51448,   0.38572,   0.17337,   0.29346,   0.56181,   0.36301,   0.14363,   0.46402,   0.51772,   0.22683,   0.18368,   0.47047,   0.53617,   0.18955,   0.31012,   0.51111,   0.35333,   0.16803,   0.33467,   0.56025,   0.34264,   0.14767,   0.47263,   0.49195,   0.21261,   0.19234,   0.50332,   0.51458,   0.16129,   0.34570,   0.51651,   0.32260,   0.16575,   0.37187,   0.56124,   0.30264,   0.20294,   0.50515,   0.47621,   0.19996,   0.20218,   0.53417,   0.49250,   0.15349,   0.36164,   0.50410,   0.30217,   0.16865,   0.40814,   0.56058,   0.26141,   0.23669,   0.50247,   0.42457,   0.18759,   0.21833,   0.56209,   0.43699,   0.15120,   0.42241,   0.49027,   0.28111,   0.17696,   0.44485,   0.55174,   0.23458,   0.27147,   0.51005,   0.42357,   0.18179,   0.25876
   0.51638,   0.47047,   0.36247,   0.35837,   0.45324,   0.43813,   0.30638,   0.42095,   0.50729,   0.41309,   0.33543,   0.39129,   0.47503,   0.35686,   0.31363,   0.50945,   0.46075,   0.35121,   0.36810,   0.44189,   0.42735,   0.29851,   0.40920,   0.49479,   0.39832,   0.34202,   0.39359,   0.45055,   0.34111,   0.32931,   0.50022,   0.45112,   0.34386,   0.37421,   0.43831,   0.40477,   0.30374,   0.38548,   0.48659,   0.39059,   0.35104,   0.39499,   0.44346,   0.32536,   0.35328,   0.48972,   0.44161,   0.33637,   0.38246,   0.43189,   0.39202,   0.30211,   0.40084,   0.48170,   0.37983,   0.35631,   0.41158,   0.44783,   0.31237,   0.36429,   0.50085,   0.43181,   0.33483,   0.38781,   0.43532,   0.38628,   0.30814,   0.42048,   0.47296,   0.36833,   0.36258,   0.40611,   0.43703,   0.31208,   0.38348,   0.49613,   0.42161,   0.33697,   0.39332,   0.43820,   0.37002,   0.31319,   0.46577,   0.46499,   0.36216,   0.36680,   0.42487,   0.43027,   0.30435,   0.40507,   0.48769,   0.41270,   0.34094,   0.39566,   0.44690,   0.35738,   0.32447,   0.45135,   0.46058,   0.35343
   0.27023,   0.47266,   0.47722,   0.24734,   0.30639,   0.50256,   0.43958,   0.19998,   0.40317,   0.49308,   0.38651,   0.17700,   0.46687,   0.50473,   0.28958,   0.29197,   0.48390,   0.47076,   0.24575,   0.29956,   0.49448,   0.40920,   0.17881,   0.42467,   0.49303,   0.33754,   0.18872,   0.46746,   0.51100,   0.20609,   0.28959,   0.49026,   0.46426,   0.19451,   0.34787,   0.50095,   0.37748,   0.16508,   0.44742,   0.49275,   0.28963,   0.20527,   0.47670,   0.50923,   0.20423,   0.32465,   0.49363,   0.45583,   0.17245,   0.36981,   0.50080,   0.33948,   0.18498,   0.46130,   0.49071,   0.26034,   0.22348,   0.49425,   0.50884,   0.16796,   0.35589,   0.49714,   0.42757,   0.17169,   0.39911,   0.50848,   0.30887,   0.20218,   0.47111,   0.48661,   0.23279,   0.25170,   0.49872,   0.47278,   0.17470,   0.37959,   0.49821,   0.39804,   0.17467,   0.42928,   0.51045,   0.27820,   0.24939,   0.48019,   0.48404,   0.20233,   0.28957,   0.50515,   0.44502,   0.18314,   0.40106,   0.50238,   0.36862,   0.18945,   0.45149,   0.51375,   0.24480,   0.26026,   0.48907,   0.47584
